question_id,question,hop_diameter,repeat_idx,condition,qwen_response
145,"Who are the account holder identification numbers whose who have transactions on the credit card with the amount is less than the average, in 1998?",1,3,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan, order, trans):
    # Merge tables to get the transaction amounts for each account
    merged = pd.merge(account, disp, how='left', left_on='account_id', right_on='account_id')
    merged = pd.merge(merged, trans, how='left', left_on='account_id', right_on='account_id')

    # Filter for transactions from 1998
    merged['date'] = pd.to_datetime(merged['date'])
    merged = merged[merged['date'].dt.year == 1998]

    # Calculate the average transaction amount per account
    avg_amount = merged.groupby('client_id')['amount_x'].mean()

    # Filter accounts with transaction amounts less than the average
    filtered_accounts = merged[merged['amount_x'] < avg_amount].copy()
    
    # Get unique account holder identification numbers
    result = filtered_accounts[['client_id']].drop_duplicates().reset_index(drop=True)

    return result
```"
145,"Who are the account holder identification numbers whose who have transactions on the credit card with the amount is less than the average, in 1998?",1,4,baseline,"```python
import pandas as pd

def get_credit_card_transactions_less_than_average(df_account, df_client, df_disp, df_loan, df_order, df_trans):
    # Join tables to get all necessary information
    joined = df_trans.merge(df_account, left_on='account_id', right_on='account_id')
    joined = joined.merge(df_client, left_on='client_id', right_on='client_id')
    joined = joined.merge(df_disp, left_on='disp_id', right_on='disp_id')

    # Filter transactions from 1998 and only credit card transactions
    joined['year'] = pd.to_datetime(joined['date']).dt.year
    filtered = joined[(joined['year'] == 1998) & (joined['type'] == 'credit')]

    # Calculate average transaction amount
    avg_amount = filtered['amount'].mean()

    # Filter transactions where amount is less than average
    result = filtered[filtered['amount'] < avg_amount]['account_id']

    return result
```"
146,Who are the female account holders who own credit cards and also have loans?,3,0,baseline,"```python
import pandas as pd

def get_female_loan_holders_with_credit_cards(account, card, client, disp, loan):
    # Merge account and client tables to get gender information
    merged_account_client = pd.merge(account, client, how='left', left_on='district_id', right_on='district_id')
    
    # Filter only female clients
    female_clients = merged_account_client[merged_account_client['gender'] == 'F']
    
    # Merge female clients with disp table to get account ids of each client
    female_disp = pd.merge(female_clients, disp, how='inner', left_on='account_id', right_on='account_id')
    
    # Merge female_disp with card table to filter only credit card holders
    credit_card_disp = pd.merge(female_disp, card, how='inner', left_on='disp_id', right_on='disp_id')
    credit_card_disp = credit_card_disp[credit_card_disp['type'] == 'Kreditkarte']
    
    # Merge credit_card_disp with loan table to check if they have any loan
    loan_disp = pd.merge(credit_card_disp, loan, how='inner', left_on='account_id', right_on='account_id')
    
    return loan_disp[['client_id']].drop_duplicates()
```"
146,Who are the female account holders who own credit cards and also have loans?,3,1,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, loan):
    # Merge account and card tables to find accounts with credit cards
    account_card = pd.merge(account, card, how='inner', on='account_id')
    
    # Filter for credit cards (type == 'Kreditkarte')
    credit_cards = account_card[account_card['type'] == 'Kreditkarte']
    
    # Merge credit_cards with disp table to get clients who own these cards
    client_credit_cards = pd.merge(credit_cards, disp, how='inner', on='disp_id')
    
    # Merge client_credit_cards with client table to get client details
    client_details = pd.merge(client_credit_cards, client, how='inner', on='client_id')
    
    # Filter for female clients
    female_clients = client_details[client_details['gender'] == 'F']
    
    # Merge female_clients with loan table to find those who have loans
    female_clients_loans = pd.merge(female_clients, loan, how='inner', on='account_id')
    
    # Select unique client IDs of female clients who own credit cards and have loans
    result = female_clients_loans[['client_id']].drop_duplicates()
    
    return result
```"
146,Who are the female account holders who own credit cards and also have loans?,3,2,baseline,"```python
import pandas as pd

def feature_engineering(client, loan):
    # Merge client and loan dataframes to find clients with loans
    client_loan_merged = pd.merge(client, loan, left_on='client_id', right_on='account_id')
    
    # Filter for female clients with loans
    female_with_loans = client_loan_merged[client_loan_merged['gender'] == 'F']
    
    return female_with_loans[['client_id']]
```"
146,Who are the female account holders who own credit cards and also have loans?,3,3,baseline,"```python
import pandas as pd

def compute_feature(client, account, disp):
    # Filter female clients
    female_clients = client[client['gender'] == 'F']
    
    # Find accounts held by female clients
    female_accounts = account[account['client_id'].isin(female_clients['client_id'])]
    
    # Find dispositions (types of accounts) held by female clients
    female_disps = disp[(disp['client_id'].isin(female_clients['client_id'])) & 
                      (disp['type'] == 'C') &
                      (~disp['account_id'].isin(female_accounts['account_id']))]  # Exclude existing accounts
    
    # Merge to get full information about these new potential accounts
    new_potential_accounts = female_disps.merge(account, how='left', left_on='account_id', right_on='account_id')
    
    # Check if these potential accounts have been opened before in the past year
    recent_new_accounts = new_potential_accounts[new_potential_accounts['date'] >= new_potential_accounts['date'] - pd.DateOffset(years=1)]
    
    return len(recent_new_accounts)
```"
146,Who are the female account holders who own credit cards and also have loans?,3,4,baseline,"```python
import pandas as pd

def female_credit_card_loan_holders(account, card, client, disp, loan):
    # Join tables to get necessary information
    df = pd.merge(account, disp, how='left', left_on='account_id', right_on='account_id')
    df = pd.merge(df, client, how='left', left_on='client_id', right_on='client_id')
    df = pd.merge(df, card, how='left', left_on='disp_id', right_on='disp_id')
    df = pd.merge(df, loan, how='left', left_on='account_id', right_on='account_id')

    # Filter female clients who own credit cards and have loans
    result = df[(df['gender'] == 'F') & (df['type_x'] == 'C') & (df['status'].isin(['A', 'B']))]

    return result[['client_id']].drop_duplicates()
```"
147,How many female clients' accounts are in the region of South Bohemia?,1,0,baseline,"```python
import pandas as pd

def compute_feature(client, district):
    south_bohemian_regions = ['A1', 'A3']
    
    # Merge client and district tables to get district information for each client
    merged_df = pd.merge(client, district, left_on='district_id', right_index=True)
    
    # Filter for female clients in South Bohemia
    filtered_df = merged_df[(merged_df['gender'] == 'F') & (merged_df['A1'].isin(south_bohemian_regions))]
    
    # Count the number of such clients
    result = len(filtered_df)
    
    return result
```"
147,How many female clients' accounts are in the region of South Bohemia?,1,1,baseline,"```python
import pandas as pd

def compute_feature(account, client, district):
    # Merge account and client dataframes on account_id to get client details per account
    merged_df = pd.merge(account, client, how='left', left_on='account_id', right_on='client_id')
    
    # Filter for female clients
    female_clients = merged_df[merged_df['gender'] == 'F']
    
    # Merge with district data to filter by region
    female_clients = pd.merge(female_clients, district, how='left', left_on='district_id', right_on='district_id')
    
    # Define a function to check if the region is South Bohemia based on A16 column
    def is_south_bohemia(row):
        south_bohemia_regions = ['Hlavní město Praha', 'Jihomoravský kraje', 'Přerovsko', 'Kroměržsko', 'Ústí nad Orlicí']
        return row['A16'] in south_bohemia_regions
    
    # Apply the function to determine if the region is South Bohemia
    female_clients['is_south_bohemia'] = female_clients.apply(is_south_bohemia, axis=1)
    
    # Count the number of female clients whose accounts are in South Bohemia
    result = female_clients[female_clients['is_south_bohemia']].shape[0]
    
    return result
```"
147,How many female clients' accounts are in the region of South Bohemia?,1,2,baseline,"```python
import pandas as pd

def count_female_clients_in_south_bohemia(account, client, district):
    # Filter for female clients
    female_clients = client[client['gender'] == 'F']
    
    # Join to get district information
    joined_df = pd.merge(female_clients, account[['account_id', 'district_id']], on='account_id')
    
    # Filter for South Bohemia (assuming it's represented by a specific value in column A2)
    south_bohemia_df = pd.merge(joined_df, district[['district_id', 'A2']], on='district_id')
    south_bohemia_filtered = south_bohemia_df[south_bohemia_df['A2'] == 'South Bohemia']
    
    return len(south_bohemia_filtered)
```"
147,How many female clients' accounts are in the region of South Bohemia?,1,3,baseline,"```python
import pandas as pd

def count_female_clients_in_south_bohemia(client, district):
    south_bohemia = district[district['A3'] == 'S']
    female_clients = client[client['gender'] == 'F']
    merged_df = pd.merge(female_clients, south_bohemia, left_on='district_id', right_index=True)
    return len(merged_df)

# Assuming the tables are already loaded into pandas DataFrames named `client`, `district`, etc.
result = count_female_clients_in_south_bohemia(client, district)
print(result)
```"
147,How many female clients' accounts are in the region of South Bohemia?,1,4,baseline,"```python
import pandas as pd

def compute_feature(client, district):
    # Filter to get only female clients from South Bohemia
    filtered_clients = client[(client['gender'] == 'F') & (district['A1'] == 'South Bohemia')]
    
    # Get unique client IDs
    unique_client_ids = filtered_clients['client_id'].unique()
    
    return len(unique_client_ids)
```"
148,Please list the accounts whose district is Tabor that are eligible for loans.,2,0,baseline,"```python
import pandas as pd

def eligible_accounts_for_loans(account, client, district):
    # Merge account and client dataframes on client_id to get district information for each account
    merged_df = pd.merge(account, client, left_on='client_id', right_on='client_id')
    
    # Filter rows where the district is 'Tabor'
    tabor_accounts = merged_df[merged_df['A3'] == 'Tabor']
    
    # Return the distinct account_ids from the filtered dataframe
    return tabor_accounts[['account_id']].drop_duplicates()
```"
148,Please list the accounts whose district is Tabor that are eligible for loans.,2,1,baseline,"```python
import pandas as pd

def get_eligible_accounts_for_loans(account, district):
    # Merge account and district tables to get district information for each account
    merged_df = pd.merge(account, district, left_on='district_id', right_index=True)
    
    # Filter accounts in the 'Tabor' district
    tabor_accounts = merged_df[merged_df['A2'] == 'Tabor']
    
    return tabor_accounts[['account_id']]
```"
148,Please list the accounts whose district is Tabor that are eligible for loans.,2,2,baseline,"```python
import pandas as pd

def get_eligible_accounts(account, district):
    # Filter accounts in the 'Tabor' district
    tabor_accounts = account[account['district_id'] == 'Tabor']['account_id']
    
    # Assume there's a condition to check if an account is eligible for loans
    # For simplicity, let's assume any account with a frequency greater than 1 is eligible
    eligible_accounts = tabor_accounts[tabor_accounts.isin(account[account['frequency'] > 1]['account_id'])]
    
    return eligible_accounts.tolist()
```"
148,Please list the accounts whose district is Tabor that are eligible for loans.,2,3,baseline,"```python
import pandas as pd

def get_eligible_accounts(account, district):
    # Filter accounts in Tabor district
    tabor_accounts = account[account['district_id'] == 'Tabor']
    
    # Merge with district table to get additional details (if needed)
    tabor_districts = pd.merge(tabor_accounts, district, on='district_id')
    
    return tabor_districts
```"
148,Please list the accounts whose district is Tabor that are eligible for loans.,2,4,baseline,"```python
import pandas as pd

def get_eligible_accounts(account, district):
    # Merge account and district tables on district_id
    merged_df = pd.merge(account, district, on='district_id')
    
    # Filter for accounts in 'Tabor' district
    tabor_accounts = merged_df[merged_df['A3'] == 'Tabor']
    
    return tabor_accounts[['account_id']]
```"
149,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",2,0,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan):
    # Merge necessary tables to get account details along with district information
    merged_data = pd.merge(account, disp, how='left', on='account_id')
    merged_data = pd.merge(merged_data, client, how='left', on='client_id')
    merged_data = pd.merge(merged_data, district, how='left', left_on='district_id', right_index=True)

    # Identify accounts not eligible for loans (type != 'Kredit')
    ineligible_accounts = merged_data[merged_data['type'] != 'Kredit']['account_id'].unique()

    # Filter data for districts with income between $8000 and $9000
    filtered_data = merged_data[(merged_data['A4'] > 8000) & (merged_data['A4'] <= 9000)]

    # Calculate average income for each district
    avg_income_by_district = filtered_data.groupby('district_id')['A4'].mean().reset_index()

    # Combine results
    result = pd.merge(avg_income_by_district, merged_data, how='inner', left_on='district_id', right_on='district_id')

    # Filter out ineligible accounts
    result = result[result['account_id'].isin(ineligible_accounts) == False]

    return result[['account_id', 'A4']]
```"
149,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",2,1,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan):
    # Merge tables to get account information
    merged_df = pd.merge(account, disp, how='left', left_on='account_id', right_on='account_id')
    merged_df = pd.merge(merged_df, client, how='left', left_on='client_id', right_on='client_id')
    merged_df = pd.merge(merged_df, district, how='left', left_on='district_id', right_on='district_id')

    # Filter accounts not eligible for loans
    merged_df['status'] = merged_df['status'].fillna('unknown')  # Handle missing values
    not_eligible_accounts = merged_df[merged_df['status'] == 'unk']

    # Calculate average income in the district
    avg_income_by_district = merged_df.groupby(['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16'])['balance'].mean().reset_index()
    avg_income_by_district.rename(columns={'balance': 'avg_income'}, inplace=True)

    # Filter districts with average income between $8000 and $9000
    filtered_districts = avg_income_by_district[(avg_income_by_district['avg_income'] >= 8000) & (avg_income_by_district['avg_income'] <= 9000)]

    # Combine results
    result = pd.merge(not_eligible_accounts, filtered_districts, how='inner', 
                      left_on=['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16'], 
                      right_on=['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16'])
    
    return result[['type']]
```"
149,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",2,2,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan):
    # Join tables to get necessary information
    joined = account.merge(disp, how='left', left_on='account_id', right_on='account_id')
    joined = joined.merge(client, how='left', left_on='client_id', right_on='client_id')
    joined = joined.merge(district, how='left', left_on='district_id', right_on='district_id')

    # Filter accounts not eligible for loans
    ineligible_accounts = loan[loan['status'] != 'A'][['account_id', 'amount']]
    ineligible_accounts = ineligible_accounts.groupby('account_id')['amount'].sum().reset_index()
    ineligible_accounts.columns = ['account_id', 'ineligible_amount']

    # Merge with main table
    merged = joined.merge(ineligible_accounts, how='left', left_on='account_id', right_on='account_id')
    merged['ineligible_amount'] = merged['ineligible_amount'].fillna(0)

    # Calculate average income
    avg_income = merged.groupby(['district_id'])[['balance']].mean().reset_index()

    # Filter districts with average income between 8000 and 9000
    filtered_districts = avg_income[(avg_income['balance'] >= 8000) & (avg_income['balance'] <= 9000)][['district_id']]

    # Get account types from card table
    card_types = card[['card_id', 'type']]

    # Join with main table to get account types
    result = merged.merge(filtered_districts, how='inner', left_on='district_id', right_on='district_id')
    result = result.merge(card_types, how='inner', left_on='disp_id', right_on='card_id')

    return result[['type']].drop_duplicates().reset_index(drop=True)
```"
149,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",2,3,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan):
    # Merge tables to get necessary information
    merged_df = pd.merge(account, disp, how='left', on='account_id')
    merged_df = pd.merge(merged_df, client, how='left', on='client_id')
    merged_df = pd.merge(merged_df, district, how='left', on='district_id')
    
    # Filter out accounts not eligible for loans
    ineligible_accounts = ['Savings', 'Fixed']
    
    # Calculate average income
    avg_income = (merged_df['A14'] + merged_df['A15']) / 2
    
    # Filter rows based on conditions
    filtered_df = merged_df[(avg_income > 8000) & (avg_income <= 9000)]
    result = filtered_df[~filtered_df['type'].isin(ineligible_accounts)]['type'].unique()
    
    return result
```"
149,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",2,4,baseline,"```python
import pandas as pd

def feature_engineering(account, card, client, disp, district, loan):
    # Filter out accounts that are not eligible for loans (type != 'C')
    non_eligible_accounts = disp[disp['type'] != 'C']['account_id'].unique()

    # Calculate the average income of residents in each district
    avg_income_per_district = client.groupby('district_id')['birth_date'].transform('count')

    # Filter districts where the average income is between $8000 and $9000
    eligible_districts = avg_income_per_district[(avg_income_per_district >= 8000) & (avg_income_per_district <= 9000)].index

    # Merge tables to get the required information
    merged_data = pd.merge(account, disp, on='account_id', how='inner')
    merged_data = pd.merge(merged_data, client, on='client_id', how='inner')
    merged_data = pd.merge(merged_data, district, on='district_id', how='inner')

    # Filter the data based on the conditions
    filtered_data = merged_data[
        (merged_data['account_id'].isin(non_eligible_accounts)) &
        (merged_data['district_id'].isin(eligible_districts))
    ]

    return filtered_data[['account_id', 'A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']]
```"
150,How many accounts in North Bohemia has made a transaction with the partner's bank being AB?,2,0,baseline,"```python
import pandas as pd

def compute_feature(client, district, trans):
    # Filter transactions where the partner's bank is 'AB'
    filtered_trans = trans[trans['bank_to'] == 'AB']
    
    # Merge with the client table to get district information
    merged_client = pd.merge(filtered_trans, client, on='account_id')
    
    # Merge with the district table to filter by North Bohemia
    merged_district = pd.merge(merged_client, district, left_on='district_id', right_on='district_id')
    north_bohemia_accounts = merged_district[merged_district['A2'] == 'North Bohemia']['client_id'].nunique()
    
    return north_bohemia_accounts
```"
150,How many accounts in North Bohemia has made a transaction with the partner's bank being AB?,2,1,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan, order, trans):
    # Filter the district table to get the district_id of North Bohemia
    north_bohemia = district[district['A1'] == 'North Bohemia']['district_id'].values[0]

    # Join the tables to get the necessary information
    merged_data = account.merge(client, left_on='district_id', right_on='district_id') \
                        .merge(disp, left_on='account_id', right_on='account_id') \
                        .merge(trans, left_on='account_id', right_on='account_id')

    # Filter the data to only include transactions where the partner's bank is AB
    filtered_data = merged_data[(merged_data['bank_to'] == 'AB') & (merged_data['district_id'] == north_bohemia)]

    # Get the number of unique accounts
    num_accounts = len(filtered_data['account_id'].unique())

    return num_accounts
```"
150,How many accounts in North Bohemia has made a transaction with the partner's bank being AB?,2,2,baseline,"```python
import pandas as pd

def compute_feature(account, district, trans):
    # Filter accounts in North Bohemia
    north_bohemia_accounts = account[account['district_id'].isin([3, 4, 5])]
    
    # Join trans and account to get account details for each transaction
    trans_account = pd.merge(trans, account, left_on='account_id', right_on='account_id')
    
    # Filter transactions where the partner's bank is AB
    ab_transactions = trans_account[trans_account['bank'] == 'AB']
    
    # Get unique account IDs from AB transactions
    ab_account_ids = ab_transactions['account_id'].unique()
    
    # Count the number of accounts in North Bohemia that have made such transactions
    result = len(north_bohemia_accounts[north_bohemia_accounts['account_id'].isin(ab_account_ids)])
    
    return result
```"
150,How many accounts in North Bohemia has made a transaction with the partner's bank being AB?,2,3,baseline,"```python
import pandas as pd

def calculate_feature(account, district, trans):
    # Filter the data to include only transactions with partner's bank 'AB'
    filtered_trans = trans[trans['bank'] == 'AB']
    
    # Merge the filtered transactions with the account and district tables
    merged_data = pd.merge(filtered_trans, account, left_on='account_id', right_on='account_id')
    merged_data = pd.merge(merged_data, district, left_on='district_id', right_on='district_id')
    
    # Filter the data to include only those in North Bohemia
    north_bohemia_data = merged_data[merged_data['A3'] == 'North Bohemia']
    
    # Count the number of unique accounts in North Bohemia
    result = len(north_bohemia_data['account_id'].unique())
    
    return result
```"
150,How many accounts in North Bohemia has made a transaction with the partner's bank being AB?,2,4,baseline,"```python
import pandas as pd

def compute_feature(account, district, trans):
    north_bohemian = district[district['A1'] == 'North Bohemia']
    north_bohemian_ids = set(north_bohemian['district_id'])
    
    filtered_trans = trans[trans['bank_to'].isin(north_bohemian_ids)]
    ab_transactions = filtered_trans[filtered_trans['bank'] == 'AB']
    
    result = len(ab_transactions)
    
    return result
```"
151,Please list the name of the districts with accounts that made withdrawal transactions.,2,0,baseline,"```python
import pandas as pd

def get_districts_with_withdrawals(account, trans):
    # Filter out withdrawal transactions
    withdrawals = trans[trans['type'] == 'VYBER']
    
    # Merge with account data to get district information
    merged_df = pd.merge(withdrawals, account, left_on='account_id', right_on='account_id')
    
    # Get unique district IDs from the merged DataFrame
    district_ids = merged_df['district_id'].unique()
    
    # Map district IDs back to district names
    district_names = district[district['district_id'].isin(district_ids)]['A2'].tolist()
    
    return district_names
```"
151,Please list the name of the districts with accounts that made withdrawal transactions.,2,1,baseline,"```python
import pandas as pd

def get_district_names_with_withdrawal_transactions(account, district, trans):
    # Filter transactions for withdrawal operations
    withdrawal_trans = trans[trans['type'] == 'W']
    
    # Merge withdrawal transactions with account data to get account IDs
    withdrawal_accounts = pd.merge(withdrawal_trans, account, how='left', left_on='account_id', right_on='account_id')
    
    # Get unique districts from the merged DataFrame
    district_names = withdrawal_accounts[['district_id', 'A2']].drop_duplicates()
    
    return district_names
```"
151,Please list the name of the districts with accounts that made withdrawal transactions.,2,2,baseline,"```python
import pandas as pd

def get_district_names_with_withdrawal_transactions(account, district):
    # Merge account and district tables on district_id
    merged_df = pd.merge(account, district, on='district_id')
    
    # Filter rows where transaction type is 'W' (withdrawal)
    filtered_df = merged_df[merged_df['type'] == 'W']
    
    # Select distinct district names
    result = filtered_df[['A2']].drop_duplicates()
    
    return result
```"
151,Please list the name of the districts with accounts that made withdrawal transactions.,2,3,baseline,"```python
import pandas as pd

def get_districts_with_withdrawals(account, trans):
    # Filter out withdrawal transactions (type == 'W')
    withdrawals = trans[trans['type'] == 'W']
    
    # Merge with the account table to get district information
    merged_df = pd.merge(withdrawals, account[['account_id', 'district_id']], on='account_id')
    
    # Get unique districts with withdrawals
    districts_with_withdrawals = merged_df['district_id'].unique()
    
    return districts_with_withdrawals
```"
151,Please list the name of the districts with accounts that made withdrawal transactions.,2,4,baseline,"```python
import pandas as pd

def get_withdrawal_districts(account, trans):
    # Filter transactions to only include withdrawals
    withdrawal_trans = trans[trans['type'] == 'W']
    
    # Merge withdrawal transactions with accounts to get district information
    merged_df = pd.merge(withdrawal_trans, account, on='account_id')
    
    # Get unique districts from the merged DataFrame
    districts = merged_df['district_id'].unique()
    
    return districts
```"
152,What is the average number of crimes committed in 1995 in regions where the number exceeds 4000 and the region has accounts that are opened starting from the year 1997?,1,0,baseline,"```python
import pandas as pd

def calculate_average_crimes(crime, account):
    # Convert date columns to datetime
    crime['date'] = pd.to_datetime(crime['date'])
    account['date'] = pd.to_datetime(account['date'])

    # Filter crimes data for the year 1995
    crime_1995 = crime[crime['date'].dt.year == 1995]

    # Calculate total crimes per region
    total_crimes_per_region = crime_1995.groupby('region')['crime_id'].count().reset_index()

    # Merge with account data to get opening years
    merged_data = pd.merge(total_crimes_per_region, account, left_on='district_id', right_on='district_id')

    # Filter regions where total crimes exceed 4000 and accounts open after 1997
    filtered_regions = merged_data[(merged_data['crime_id'] > 4000) & (merged_data['date'].dt.year >= 1997)]

    # Calculate average crimes in these regions
    avg_crimes = filtered_regions['crime_id'].mean()

    return avg_crimes
```"
152,What is the average number of crimes committed in 1995 in regions where the number exceeds 4000 and the region has accounts that are opened starting from the year 1997?,1,1,baseline,"```python
import pandas as pd

def avg_crimes_1995(df_account, df_crime):
    # Filter accounts opened after 1997
    df_account_filtered = df_account[df_account['date'].str.contains('199[89]')]
    
    # Get unique districts from filtered accounts
    districts_with_accounts_after_1997 = df_account_filtered['district_id'].unique()
    
    # Filter crimes from 1995 in these districts
    df_crime_filtered = df_crime[(df_crime['district_id'].isin(districts_with_accounts_after_1997)) & 
                               (df_crime['year'] == 1995)]
    
    # Calculate average crimes per region in 1995
    avg_crimes = df_crime_filtered.groupby('district_id')['crime_id'].count().mean()
    
    return avg_crimes
```"
152,What is the average number of crimes committed in 1995 in regions where the number exceeds 4000 and the region has accounts that are opened starting from the year 1997?,1,2,baseline,"```python
import pandas as pd

def compute_feature(crime, district):
    # Convert date columns to datetime
    crime['date'] = pd.to_datetime(crime['date'])
    district['A12'] = pd.to_datetime(district['A12'])

    # Filter crimes from 1995
    crime_1995 = crime[(crime['date'].dt.year == 1995)]

    # Group by district and count crimes
    crime_counts = crime_1995.groupby('district_id').size()

    # Merge with district table to get region information
    merged_df = pd.merge(crime_counts.reset_index(), district[['district_id', 'A12']], how='left')

    # Calculate years since account opening
    merged_df['years_since_opening'] = (merged_df['date'] - merged_df['A12']).dt.days / 365

    # Filter regions with more than 4000 crimes
    filtered_regions = merged_df[merged_df['count'] > 4000]

    # Calculate average number of crimes per account per year
    avg_crimes_per_account_per_year = filtered_regions['count'].mean() / filtered_regions['years_since_opening'].mean()

    return avg_crimes_per_account_per_year
```"
152,What is the average number of crimes committed in 1995 in regions where the number exceeds 4000 and the region has accounts that are opened starting from the year 1997?,1,3,baseline,"```python
import pandas as pd

def compute_crime_feature(account, client, district):
    # Filter accounts opened after 1996
    account = account[account['date'].str[:4].astype(int) > 1996]
    
    # Merge account with client to get district information
    merged_df = pd.merge(account, client[['client_id', 'district_id']], on='client_id')
    
    # Merge with district to get additional district features
    merged_df = pd.merge(merged_df, district, on='district_id')
    
    # Assuming there's a crime table with columns ['region', 'year', 'crime_count']
    # Replace 'crime' with the actual DataFrame containing the crime data
    crime = pd.DataFrame({'region': [1], 'year': [1995], 'crime_count': [5000]})
    
    # Filter crimes in 1995 and in regions with more than 4000 crimes
    filtered_crimes = crime[(crime['year'] == 1995) & (crime['crime_count'] > 4000)]
    
    # Get unique regions from filtered crimes
    valid_regions = filtered_crimes['region'].unique()
    
    # Filter merged_df to only include valid regions
    final_df = merged_df[merged_df['district_id'].isin(valid_regions)]
    
    # Compute the average number of crimes per region
    avg_crimes_per_region = final_df.groupby('district_id')['crime_count'].mean().reset_index()
    
    return avg_crimes_per_region
```"
152,What is the average number of crimes committed in 1995 in regions where the number exceeds 4000 and the region has accounts that are opened starting from the year 1997?,1,4,baseline,"```python
import pandas as pd

def compute_feature(account, client, district):
    # Filter accounts opened after 1996 (inclusive) to get the regions of interest
    accounts_1997 = account[account['date'].str[:4].astype(int) >= 1997]['district_id']
    
    # Get districts within these regions
    districts_of_interest = district[district['district_id'].isin(accounts_1997)]
    
    # Compute average number of crimes in those districts in 1995
    avg_crimes = districts_of_interest['A2'].mean()
    
    return avg_crimes
```"
153,How many 'classic' cards are eligible for loan?,1,0,baseline,"```python
import pandas as pd

def count_eligible_cards_for_loan(account, card):
    # Merge account and card tables on account_id to get card details per account
    merged_table = pd.merge(account, card, on='account_id')
    
    # Filter rows where card type is 'classic'
    classic_cards = merged_table[merged_table['type'] == 'classic']
    
    # Count the number of unique accounts with classic cards
    num_eligible_accounts = len(classic_cards['client_id'].unique())
    
    return num_eligible_accounts
```"
153,How many 'classic' cards are eligible for loan?,1,1,baseline,"```python
import pandas as pd

def classic_cards_eligible_for_loan(account, card):
    # Merge account and card dataframes on account_id
    merged_df = pd.merge(account, card, how='left', left_on='account_id', right_on='card_id')
    
    # Filter rows where card type is 'Classic'
    classic_cards = merged_df[merged_df['type'] == 'Classic']
    
    # Return the count of unique account_ids which have a classic card
    return len(classic_cards['account_id'].unique())
```"
153,How many 'classic' cards are eligible for loan?,1,2,baseline,"```python
import pandas as pd

def classic_cards_eligible_for_loan(account, card):
    # Filter for 'classic' cards
    classic_cards = card[card['type'] == 'classic']
    
    # Merge with account data to get account IDs of people with 'classic' cards
    eligible_accounts = classic_cards.merge(account[['account_id']], on='account_id')
    
    # Get unique count of eligible accounts
    num_eligible_accounts = len(eligible_accounts['account_id'].unique())
    
    return num_eligible_accounts
```"
153,How many 'classic' cards are eligible for loan?,1,3,baseline,"```python
import pandas as pd

def classic_cards_eligible_for_loan(account, card):
    # Merge the account and card tables on account_id
    merged = pd.merge(account, card, how='inner', on='account_id')
    
    # Filter rows where card type is 'classic'
    classic_cards = merged[merged['type'] == 'classic']
    
    # Count the number of unique account_ids in the filtered dataframe
    num_accounts = classic_cards['account_id'].nunique()
    
    return num_accounts
```"
153,How many 'classic' cards are eligible for loan?,1,4,baseline,"```python
import pandas as pd

def count_eligible_cards_for_loan(account, card):
    # Filter 'classic' cards
    classic_cards = card[card['type'] == 'classic']
    
    # Merge with account to get account IDs of customers with classic cards
    eligible_accounts = pd.merge(classic_cards, account[['account_id', 'client_id']], 
                                 left_on='card_id', right_on='disp_id')
    
    return len(eligible_accounts)
```"
154,How many male clients in 'Hl.m. Praha' district?,1,0,baseline,"```python
import pandas as pd

def calculate_male_clients_in_district(account, client, district):
    # Merge account and district to get district information for each account
    merged_account_district = pd.merge(account, district, left_on='district_id', right_index=True)

    # Merge result with client to get client information for each account
    merged_all = pd.merge(merged_account_district, client, left_on='client_id', right_index=True)

    # Filter for 'Hl.m. Praha' district
    filtered_df = merged_all[merged_all['A2'] == 'Hl.m. Praha']

    # Count male clients
    male_clients_count = filtered_df[filtered_df['gender'] == 'M'].shape[0]

    return male_clients_count
```"
