file,phase,condition,model,question_id,repeat_idx,hop_diameter,gold_has_disp,step1_status,n_merge,exec_ok,err,value_match,label_exec,label_static,why
qwen_after_uniform,after,uniform,qwen,99,3,1,False,ok,1,False,exec_error: KeyError: 'date',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,99,4,1,False,ok,2,False,exec_error: KeyError: 'date',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,100,0,1,False,ok,0,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,100,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,100,2,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,100,3,1,False,ok,0,False,exec_error: ValueError: Can only compare identically-labeled Series objects,,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,100,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,101,0,0,False,ok,0,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,101,1,0,False,ok,0,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,101,2,0,False,ok,0,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,101,3,0,False,ok,0,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,101,4,0,False,ok,0,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,102,0,1,False,ok,1,False,exec_error: KeyError: 'balance_x',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,102,1,1,False,ok,2,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,102,2,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,102,3,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,102,4,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,103,0,2,True,ok,0,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,103,1,2,True,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,103,2,2,True,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,103,3,2,True,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,103,4,2,True,ok,0,False,exec_error: KeyError: 'issue_date',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,104,0,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,104,1,1,False,ok,1,False,exec_error: KeyError: 'date',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,104,2,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,104,3,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,104,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,105,0,1,False,ok,1,False,exec_error: IndexError: index 0 is out of bounds for axis 0 with size 0,,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,105,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,105,2,1,False,ok,1,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,105,3,1,False,ok,1,False,exec_error: KeyError: 'date',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,105,4,1,False,ok,1,False,exec_error: KeyError: 'district_id_y',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,106,0,3,True,ok,1,False,exec_error: AttributeError: Can only use .dt accessor with datetimelike values,,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,106,1,3,True,ok,1,False,exec_error: AttributeError: Can only use .dt accessor with datetimelike values,,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,106,2,3,True,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,106,3,3,True,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,106,4,3,True,ok,1,False,exec_error: AttributeError: Can only use .dt accessor with datetimelike values,,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,107,0,1,False,ok,1,False,exec_error: KeyError: 'Column not found: A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,107,1,1,False,ok,1,False,exec_error: KeyError: 'Column not found: A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,107,2,1,False,ok,1,False,exec_error: KeyError: 'A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,107,3,1,False,ok,1,False,exec_error: KeyError: 'Column not found: A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,107,4,1,False,ok,1,False,exec_error: KeyError: 'Column not found: A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,108,0,2,False,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,108,1,2,False,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,108,2,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,108,3,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,108,4,2,False,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,109,0,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,109,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,109,2,1,False,ok,1,False,exec_error: KeyError: 'A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,109,3,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,109,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,110,0,2,True,ok,1,False,exec_error: IndexError: index 0 is out of bounds for axis 0 with size 0,,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,110,1,2,True,ok,1,False,exec_error: KeyError: 'client_id',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,110,2,2,True,ok,0,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,110,3,2,True,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,110,4,2,True,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,111,0,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,111,1,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,111,2,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,111,3,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,111,4,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,112,0,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,112,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,112,2,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,112,3,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,112,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,113,0,3,True,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,113,1,3,True,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,113,2,3,True,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,113,3,3,True,ok,1,False,exec_error: KeyError: 'birthday',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,113,4,3,True,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,114,0,1,False,ok,1,False,exec_error: IndexError: single positional indexer is out-of-bounds,,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,114,1,1,False,ok,1,False,exec_error: KeyError: 'account',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,114,2,1,False,ok,1,False,exec_error: IndexError: single positional indexer is out-of-bounds,,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,114,3,1,False,ok,0,True,,True,AA,AA,success
qwen_after_uniform,after,uniform,qwen,114,4,1,False,ok,0,False,exec_error: KeyError: 'A2',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,115,0,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,115,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,115,2,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,115,3,1,False,ok,1,False,exec_error: KeyError: 'A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,115,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,116,0,2,False,ok,2,False,exec_error: KeyError: 'amount_start',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,116,1,2,False,ok,2,False,exec_error: KeyError: 'date',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,116,2,2,False,ok,0,False,exec_error: KeyError: 'balance',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,116,3,2,False,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,116,4,2,False,ok,1,False,exec_error: IndexError: index 0 is out of bounds for axis 0 with size 0,,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,117,0,0,False,ok,0,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,117,1,0,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,117,2,0,False,ok,0,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,117,3,0,False,ok,0,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,117,4,0,False,ok,0,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,118,0,0,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,118,1,0,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,118,2,0,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,118,3,0,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,118,4,0,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,119,0,1,False,ok,1,False,exec_error: KeyError: 'A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,119,1,1,False,ok,1,False,exec_error: TypeError: '<' not supported between instances of 'str' and 'int',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,119,2,1,False,ok,1,False,exec_error: TypeError: '<' not supported between instances of 'Timestamp' and 'str',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,119,3,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,119,4,1,False,ok,1,False,exec_error: KeyError: 'statement_date',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,120,0,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,120,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,120,2,1,False,ok,0,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,120,3,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,120,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,121,0,1,False,ok,0,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,121,1,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,121,2,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,121,3,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,121,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,122,0,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,122,1,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,122,2,2,False,ok,1,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,122,3,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,122,4,2,False,ok,1,False,exec_error: KeyError: 'district_id',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,123,0,2,False,ok,1,False,exec_error: KeyError: 'loan_amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,123,1,2,False,ok,1,False,exec_error: KeyError: 'amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,123,2,2,False,ok,1,False,exec_error: KeyError: 'loan_amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,123,3,2,False,ok,1,False,exec_error: KeyError: 'loan_amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,123,4,2,False,ok,1,False,exec_error: KeyError: 'loan_amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,124,0,2,False,ok,2,False,exec_error: KeyError: 'duration',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,124,1,2,False,ok,2,False,exec_error: KeyError: 'duration',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,124,2,2,False,ok,2,False,exec_error: KeyError: 'duration',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,124,3,2,False,ok,1,False,exec_error: KeyError: 'duration',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,124,4,2,False,ok,1,False,exec_error: KeyError: 'duration',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,125,0,2,False,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,125,1,2,False,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,125,2,2,False,ok,1,False,exec_error: KeyError: 'Column not found: unemployment_rate',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,125,3,2,False,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,125,4,2,False,parse_fail,0,,,,FA,FA,step1_parse_fail
qwen_after_uniform,after,uniform,qwen,126,0,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,126,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,126,2,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,126,3,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,126,4,1,False,ok,1,False,exec_error: KeyError: 'A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,127,0,0,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,127,1,0,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,127,2,0,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,127,3,0,False,ok,0,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,127,4,0,False,ok,0,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,128,0,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,128,1,1,False,ok,1,False,exec_error: KeyError: 'A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,128,2,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,128,3,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,128,4,1,False,ok,1,False,exec_error: KeyError: 'A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,129,0,2,False,ok,1,False,exec_error: KeyError: 'A1',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,129,1,2,False,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,129,2,2,False,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,129,3,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,129,4,2,False,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,130,0,2,True,ok,1,False,exec_error: KeyError: 'A1',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,130,1,2,True,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,130,2,2,True,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,130,3,2,True,ok,2,False,exec_error: KeyError: 'client_id',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,130,4,2,True,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,131,0,2,False,ok,2,False,exec_error: UnboundLocalError: cannot access local variable 'filtered_df' where it is not associated with a value,,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,131,1,2,False,ok,1,False,exec_error: TypeError: '>' not supported between instances of 'str' and 'int',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,131,2,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,131,3,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,131,4,2,False,ok,1,False,exec_error: ValueError: attempt to get argmax of an empty sequence,,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,132,0,3,True,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,132,1,3,True,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,132,2,3,True,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,132,3,3,True,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,132,4,3,True,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,133,0,0,False,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,133,1,0,False,ok,1,False,exec_error: TypeError: bad operand type for unary -: 'str',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,133,2,0,False,ok,2,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,133,3,0,False,ok,1,False,exec_error: TypeError: unsupported operand type(s) for /: 'int' and 'str',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,133,4,0,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,134,0,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,134,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,134,2,1,False,ok,1,False,exec_error: KeyError: 'date',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,134,3,1,False,ok,1,False,exec_error: UnboundLocalError: cannot access local variable 'filtered' where it is not associated with a value,,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,134,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,135,0,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,135,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,135,2,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,135,3,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,135,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,136,0,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,136,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,136,2,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,136,3,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,136,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,137,0,2,False,ok,0,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,137,1,2,False,ok,0,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,137,2,2,False,ok,0,False,exec_error: KeyError: 'Branch',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,137,3,2,False,ok,1,False,exec_error: KeyError: 'A1',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,137,4,2,False,ok,1,False,exec_error: KeyError: 'A1',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,138,0,1,False,ok,1,False,exec_error: KeyError: 'year',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,138,1,1,False,ok,0,False,exec_error: NameError: name 'crimes' is not defined,,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,138,2,1,False,ok,1,False,exec_error: KeyError: 'Column not found: A1',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,138,3,1,False,ok,1,False,exec_error: UnboundLocalError: cannot access local variable 'filtered_data' where it is not associated with a value,,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,138,4,1,False,ok,1,False,exec_error: TypeError: DataFrame.reset_index() got an unexpected keyword argument 'name'. Did you mean 'names'?,,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,139,0,1,True,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,139,1,1,True,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,139,2,1,True,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,139,3,1,True,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,139,4,1,True,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,140,0,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,140,1,1,False,ok,1,True,,True,SA,SA,success
qwen_after_uniform,after,uniform,qwen,140,2,1,False,ok,0,True,,True,AA,AA,success
qwen_after_uniform,after,uniform,qwen,140,3,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,140,4,1,False,ok,1,False,exec_error: NameError: name 'load_data' is not defined,,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,141,0,2,False,ok,0,False,exec_error: TypeError: '>' not supported between instances of 'str' and 'int',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,141,1,2,False,ok,1,False,exec_error: KeyError: 'amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,141,2,2,False,ok,1,False,exec_error: TypeError: '>' not supported between instances of 'str' and 'int',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,141,3,2,False,ok,1,False,exec_error: TypeError: '>' not supported between instances of 'str' and 'int',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,141,4,2,False,ok,1,False,exec_error: TypeError: '>' not supported between instances of 'str' and 'int',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,142,0,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,142,1,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,142,2,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,142,3,2,False,ok,0,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,142,4,2,False,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,143,0,1,True,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,143,1,1,True,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,143,2,1,True,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,143,3,1,True,ok,1,False,exec_error: KeyError: 'type',,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,143,4,1,True,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,144,0,3,True,ok,1,False,exec_error: AttributeError: Can only use .dt accessor with datetimelike values,,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,144,1,3,True,ok,1,False,exec_error: KeyError: 'type',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,144,2,3,True,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,144,3,3,True,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,144,4,3,True,ok,1,False,"exec_error: KeyError: ""['card_id'] not in index""",,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,145,0,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_after_uniform,after,uniform,qwen,145,1,1,False,ok,0,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,145,2,1,False,ok,0,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,145,3,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,145,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,146,0,3,True,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,146,1,3,True,ok,2,False,exec_error: KeyError: 'account_id_y',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,146,2,3,True,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,146,3,3,True,ok,1,True,,False,AA,AA,semantic
qwen_after_uniform,after,uniform,qwen,146,4,3,True,ok,2,False,exec_error: KeyError: 'type',,FA,AA,exec_error
qwen_after_uniform,after,uniform,qwen,147,0,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,147,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_after_uniform,after,uniform,qwen,147,2,1,False,ok,1,True,,False,FA,FA,semantic
