question_id,question,hop_diameter,repeat_idx,qwen_response,final_label,has_disp,hop_diameter_g,error_type
142,Which accounts placed orders for household payment in Pisek?,2,0,"```python
def find_accounts_for_household_payment_in_pisek(district, order):
    pisek_district = district[district['A1'] == 'Pisek']
    pisek_account_ids = pisek_district['district_id'].unique()
    household_payment_orders = order[(order['bank_to'] == 'Kredit') & (order['k_symbol'] == 'Hous')]
    household_payment_order_account_ids = household_payment_orders['account_id'].unique()
    result = set(pisek_account_ids) & set(household_payment_order_account_ids)
    return list(result)
```",FA,False,2,overt
142,Which accounts placed orders for household payment in Pisek?,2,1,"```python
import pandas as pd

def get_accounts_for_household_payment_in_pisek():
    # Join the order and district tables to get the district information for each order
    joined_data = pd.merge(order, district, left_on='bank', right_on='district_id')
    
    # Filter the data for orders with 'POJISTENI' (household insurance) as k_symbol
    filtered_data = joined_data[joined_data['k_symbol'] == 'POJISTENI']
    
    # Get the unique account IDs from the filtered data
    result = filtered_data[['account_id']].drop_duplicates()
    
    return result
```",FA,False,2,overt
142,Which accounts placed orders for household payment in Pisek?,2,2,"```python
import pandas as pd

def find_accounts_for_household_payment_in_pisek():
    # Join order and district tables to get district information for each order
    joined_data = pd.merge(order, district, left_on='bank', right_on='district_id')
    
    # Filter rows where the district name is 'Pisek' and the k_symbol is 'PO'
    filtered_data = joined_data[(joined_data['A1'] == 'Pisek') & (joined_data['k_symbol'] == 'PO')]
    
    # Get unique account IDs from the filtered data
    result = filtered_data['account_id'].unique()
    
    return result
```",FA,False,2,overt
142,Which accounts placed orders for household payment in Pisek?,2,4,"```python
import pandas as pd

def get_accounts_for_household_payment_in_pisek(account, district):
    # Filter the 'order' DataFrame to find transactions of type 'U' (household payment) and containing 'Pisek'
    household_orders = account[account['type'] == 'U'][account['k_symbol'].str.contains('Pisek')]
    
    # Get the unique account IDs from these transactions
    account_ids = household_orders['account_id'].unique()
    
    return account_ids
```",FA,False,2,overt
143,What are the accounts that have gold credit cards?,1,0,"```python
def get_accounts_with_gold_credit_cards(cards):
    # Filter the cards DataFrame to find those with 'gold' in the type column
    gold_cards = cards[cards['type'].str.contains('gold', case=False)]
    # Return the unique account_ids from the gold cards
    return gold_cards['account_id'].unique()
```",FA,True,1,overt
143,What are the accounts that have gold credit cards?,1,1,"```python
def get_accounts_with_gold_cards(cards):
    gold_card_types = ['Gold', 'Premium']
    return cards[cards['type'].isin(gold_card_types)]['account_id'].unique()
```",FA,True,1,overt
143,What are the accounts that have gold credit cards?,1,2,"```python
def get_accounts_with_gold_credit_cards():
    gold_cards = card[card['type'] == 'gold']
    accounts_with_gold_cards = gold_cards[['account_id']].drop_duplicates()
    return accounts_with_gold_cards
```",FA,True,1,overt
143,What are the accounts that have gold credit cards?,1,4,"```python
def find_accounts_with_gold_credit_cards():
    # Join card and disp tables to get the account IDs of clients with gold credit cards
    gold_card_accounts = card.merge(disp, on='card_id', suffixes=('_card', '_disp'))
    gold_card_accounts = gold_card_accounts[gold_card_accounts['type_card'] == 'Gold']
    
    # Return the unique account IDs
    return gold_card_accounts['account_id'].unique()
```",FA,True,1,overt
144,"How much is the average amount in credit card made by account holders in a month, in year 2021?",3,0,"```python
import pandas as pd

def avg_credit_card_amount():
    # Filter transactions from the year 2021 and of type 'PRI' (credit card)
    filtered_trans = trans[(trans['date'].dt.year == 2021) & (trans['type'] == 'PRI')]
    
    # Calculate the average amount of these transactions
    avg_amount = filtered_trans['amount'].mean()
    
    return avg_amount
```",FA,True,3,overt
144,"How much is the average amount in credit card made by account holders in a month, in year 2021?",3,1,"```python
import pandas as pd

def avg_credit_card_amount_per_month(df_account, df_card, df_client, df_disp, df_loan, df_order, df_trans):
    # Filter transactions for the year 2021 and credit card type
    filtered_trans = df_trans[(df_trans['date'].dt.year == 2021) & (df_trans['type'] == 'Kredit')]
    
    # Group by account_id and calculate the sum of amounts
    monthly_sum = filtered_trans.groupby(filtered_trans['date'].dt.to_period('M'))['amount'].sum()
    
    return monthly_sum
```",FA,True,3,overt
144,"How much is the average amount in credit card made by account holders in a month, in year 2021?",3,2,"```python
import pandas as pd

def calculate_average_credit_card_amount(df_account, df_card, df_disp):
    # Filter accounts opened in 2021
    df_account_2021 = df_account[df_account['date'].dt.year == 2021]
    
    # Merge account data with card data to get card types
    df_merged = pd.merge(df_account_2021, df_card, left_on='account_id', right_on='card_id')
    
    # Merge merged data with disp data to get account holder details
    df_final = pd.merge(df_merged, df_disp, left_on='account_id', right_on='account_id')
    
    # Filter for credit card transactions
    credit_cards = ['CRDT']
    df_final_filtered = df_final[df_final['type'].isin(credit_cards)]
    
    # Calculate average amount of credit card transactions per account holder
    average_amount = df_final_filtered.groupby('client_id')['amount'].mean()
    
    return average_amount
```",FA,True,3,overt
144,"How much is the average amount in credit card made by account holders in a month, in year 2021?",3,3,"```python
import pandas as pd

def avg_credit_card_amount(df_account, df_trans):
    # Filter transactions for the year 2021 and credit card operations
    filtered_df = df_trans[(df_trans['date'].dt.year == 2021) & (df_trans['type'] == 'V')]
    
    # Group by account_id and sum the amounts
    result = filtered_df.groupby('account_id')['amount'].sum().reset_index()
    
    return result
```",FA,True,3,overt
144,"How much is the average amount in credit card made by account holders in a month, in year 2021?",3,4,"```python
import pandas as pd

def avg_credit_card_amount_in_2021():
    # Filter transactions for the year 2021 and credit card operations
    filtered_trans = trans[(trans['date'].dt.year == 2021) & (trans['type'] == 'Kredit')]
    
    # Calculate the average amount of credit card transactions
    avg_amount = filtered_trans['amount'].mean()
    
    return avg_amount
```",FA,True,3,overt
145,"Who are the account holder identification numbers whose who have transactions on the credit card with the amount is less than the average, in 1998?",1,1,"```python
import pandas as pd

def get_credit_card_transactions_less_than_average_1998(account, trans):
    # Filter transactions from 1998
    trans_1998 = trans[trans['date'].dt.year == 1998]
    
    # Calculate the average transaction amount
    avg_amount = trans_1998['amount'].mean()
    
    # Filter transactions where the amount is less than the average
    filtered_trans = trans_1998[trans_1998['amount'] < avg_amount]
    
    # Get the account IDs of these transactions
    account_ids = filtered_trans['account_id']
    
    return account_ids
```",FA,False,1,overt
145,"Who are the account holder identification numbers whose who have transactions on the credit card with the amount is less than the average, in 1998?",1,4,"```python
import pandas as pd

def find_credit_card_transactions_less_than_average():
    # Load necessary dataframes
    account = pd.read_csv('account.csv')
    card = pd.read_csv('card.csv')
    disp = pd.read_csv('disp.csv')
    trans = pd.read_csv('trans.csv')

    # Filter transactions in 1998 and of type 'KARTA KREDIT'
    trans_1998 = trans[(trans['date'].dt.year == 1998) & (trans['type'] == 'KARTA KREDIT')]

    # Calculate the average transaction amount
    avg_amount = trans_1998['amount'].mean()

    # Find accounts with transactions less than the average
    filtered_accounts = trans_1998[trans_1998['amount'] < avg_amount]['account_id']

    return filtered_accounts
```",FA,False,1,overt
146,Who are the female account holders who own credit cards and also have loans?,3,0,"```python
import pandas as pd

def get_female_clients_with_credit_cards_and_loans(account, client):
    # Filter clients who are female
    female_clients = client[client['gender'] == 'F']
    
    # Get accounts held by female clients
    female_accounts = female_clients[['client_id', 'account_id']]
    
    # Join accounts with disp to get disp_ids of female clients
    female_disp = pd.merge(female_accounts, disp[['client_id', 'disp_id']], how='left')
    
    # Filter disp records where type is 'Kreditkártya' (Credit Card)
    credit_card_disp = female_disp[female_disp['type'] == 'Kreditkártya']
    
    # Get account_ids of female clients who own credit cards
    female_credit_card_accounts = credit_card_disp[['client_id', 'account_id']]
    
    # Join accounts with loan to get loans of female clients who own credit cards
    female_loan = pd.merge(female_credit_card_accounts, loan[['account_id', 'status']], how='left')
    
    # Filter loans to get only those that are active
    active_loans = female_loan[female_loan['status'] == 'A']
    
    # Get unique client_ids of female clients who own credit cards and have active loans
    result = active_loans['client_id'].unique()
    
    return result
```

This function filters female clients from the `client` DataFrame, then joins them with the `disp` table to find their associated credit card accounts. It then joins these credit card accounts with the `loan` table to identify which of these clients have active loans. Finally, it returns the unique `client_id`s of these clients who meet both criteria.",FA,True,3,overt
146,Who are the female account holders who own credit cards and also have loans?,3,1,"```python
import pandas as pd

def get_female_clients_with_credit_cards_and_loans(account, client):
    # Filter clients who are female
    female_clients = client[client['gender'] == 'F']
    
    # Join female clients with accounts they hold
    female_accounts = pd.merge(female_clients, account, left_on='client_id', right_on='client_id')
    
    # Filter accounts to only include those with credit cards
    credit_card_accounts = female_accounts[female_accounts['type'] == 'Kreditní kartu']
    
    # Join credit card accounts with loans
    credit_card_loans = pd.merge(credit_card_accounts, loan, left_on='account_id', right_on='account_id')
    
    return credit_card_loans[['client_id']]
```",FA,True,3,overt
146,Who are the female account holders who own credit cards and also have loans?,3,2,"```python
import pandas as pd

def find_female_account_holders_with_credit_cards_and_loans(account, client):
    # Merge account and client dataframes to get client details for each account
    merged_data = pd.merge(account, client, left_on='district_id', right_on='district_id')
    
    # Filter for female clients
    female_clients = merged_data[merged_data['gender'] == 'F']
    
    # Find accounts held by female clients
    female_accounts = female_clients[['account_id']]
    
    # Join female_accounts with the card table to filter for credit card holders
    credit_card_holders = female_accounts.join(card.set_index('account_id'), on='account_id', how='inner')
    credit_card_holders = credit_card_holders[credit_card_holders['type'] == 'Kreditkarte']
    
    # Join credit_card_holders with the loan table to filter for those with loans
    female_clients_with_loans = credit_card_holders.join(loan.set_index('account_id'), on='account_id', how='inner')
    
    # Get unique client IDs from the resulting DataFrame
    result = female_clients_with_loans[['client_id']].drop_duplicates()
    
    return result
```

This function first merges the `account` and `client` tables to get client details for each account. It then filters for female clients and finds the accounts they hold. Next, it joins these female accounts with the `card` table to identify those who own credit cards (identified by the card type 'Kreditkarte'). Finally, it joins the filtered results with the `loan` table to identify those who have taken out loans. The function returns a DataFrame containing the unique client IDs of females who meet all the criteria.",FA,True,3,overt
147,How many female clients' accounts are in the region of South Bohemia?,1,0,"```python
def count_female_clients_in_south_bohemia(account_df, client_df):
    south_bohemia_districts = ['A2', 'A3', 'A4', 'A5']
    female_clients_in_south_bohemia = account_df.merge(
        client_df,
        left_on='district_id',
        right_on='district_id'
    ).query(
        'gender == ""F"" and A2.isin(@south_bohemia_districts)'
    )['client_id'].nunique()
    return female_clients_in_south_bohemia
```",FA,False,1,overt
147,How many female clients' accounts are in the region of South Bohemia?,1,1,"```python
def count_female_clients_in_south_bohemia(account_df, client_df):
    # Filter accounts in the region of South Bohemia
    south_bohemia_accounts = account_df[account_df['district_id'].isin(['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16'])]
    
    # Merge with client table to get client details
    merged_data = pd.merge(south_bohemia_accounts, client_df, left_on='client_id', right_index=True)
    
    # Filter female clients
    female_clients = merged_data[merged_data['gender'] == 'F']
    
    return len(female_clients)
```

This function first filters the accounts to include only those in the specified regions of South Bohemia. It then merges these filtered accounts with the client DataFrame to get additional details about each client. Finally, it filters the merged data to include only female clients and returns the count of such clients.",FA,False,1,overt
147,How many female clients' accounts are in the region of South Bohemia?,1,3,"```python
import pandas as pd

def count_female_clients_in_south_bohemia(account, client):
    # Filter accounts in South Bohemia
    south_bohemia_accounts = account[account['district_id'] == 'South Bohemia']
    
    # Merge to get client information
    client_info = south_bohemia_accounts.merge(client, on='client_id')
    
    # Filter female clients
    female_clients = client_info[client_info['gender'] == 'female']
    
    return len(female_clients)
```",FA,False,1,overt
148,Please list the accounts whose district is Tabor that are eligible for loans.,2,1,"```python
import pandas as pd

def get_eligible_accounts_for_loans(accounts_df, districts_df):
    tabor_district = districts_df[districts_df['A2'] == 'Tabor'].index[0]
    eligible_accounts = accounts_df[(accounts_df['district_id'] == tabor_district) & (accounts_df['frequency'] > 1)]
    return eligible_accounts['account_id'].tolist()
```",FA,True,2,overt
148,Please list the accounts whose district is Tabor that are eligible for loans.,2,2,"```python
import pandas as pd

def get_eligible_accounts_for_loans(accounts_df, districts_df):
    tabor_district = districts_df[districts_df['A2'] == 'Tabor'].index[0]
    eligible_accounts = accounts_df[(accounts_df['district_id'] == tabor_district) & (accounts_df['frequency'] > 0)]
    return eligible_accounts[['account_id']]
```",FA,True,2,overt
148,Please list the accounts whose district is Tabor that are eligible for loans.,2,3,"```python
def get_eligible_accounts_for_loans(district_name):
    # Filter the district DataFrame to find the district ID of 'Tabor'
    tabor_district = district[district['A2'] == district_name]['district_id'].values[0]
    
    # Filter the account DataFrame to find accounts in the 'Tabor' district
    eligible_accounts = account[account['district_id'] == tabor_district]['account_id']
    
    return eligible_accounts

# Example usage
tabor_eligible_accounts = get_eligible_accounts_for_loans('Tabor')
print(tabor_eligible_accounts)
```",FA,True,2,overt
149,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",2,0,"```python
import pandas as pd

def get_uneligible_account_types_and_income():
    # Join account and district tables to get district information for each account
    joined_data = pd.merge(account, district, on='district_id')
    
    # Filter accounts where the average income in the district is between $8000 and $9000
    filtered_data = joined_data[joined_data['A1'] >= 8000][joined_data['A1'] <= 9000]
    
    # Get unique account types that are not eligible for loans
    uneligible_account_types = set(filtered_data['type'].unique())
    
    return uneligible_account_types
```",FA,True,2,overt
149,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",2,1,"```python
import pandas as pd

def get_uneligible_loan_accounts_and_avg_income(dataframes):
    # Assuming dataframes is a dictionary containing all the necessary DataFrames
    account = dataframes['account']
    card = dataframes['card']
    client = dataframes['client']
    disp = dataframes['disp']
    district = dataframes['district']
    loan = dataframes['loan']
    
    # Get account types that are not eligible for loans
    uneligible_account_types = card[~card['type'].isin(['saving', 'checking'])]['type']
    
    # Filter clients whose income is between $8000 and $9000
    high_income_clients = client[(client['A1'] >= 8000) & (client['A1'] <= 9000)]
    
    # Join to get the districts of these clients
    high_income_districts = high_income_clients['district_id']
    
    # Calculate the average income per district
    avg_income_per_district = client.groupby('district_id')['A1'].mean()
    
    # Filter districts with average income between $8000 and $9000
    filtered_districts = avg_income_per_district[(avg_income_per_district >= 8000) & (avg_income_per_district <= 9000)].index
    
    return uneligible_account_types, filtered_districts
```",FA,True,2,overt
149,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",2,2,"```python
import pandas as pd

def get_non_eligible_accounts_avg_income():
    # Load necessary data
    account_types = card[['card_id', 'type']]
    loan_status = loan[['account_id', 'status']]
    client_info = client[['client_id', 'district_id']]
    district_info = district[['district_id', 'A2']]

    # Merge data to find non-eligible accounts
    non_eligible_accounts = account_types.merge(
        loan_status,
        left_on='card_id',
        right_on='account_id',
        how='left'
    ).query(""status != 'APPROVED'"")

    # Filter districts based on average income
    avg_income_filtered_districts = district_info.query(""(A2 > 8000) & (A2 <= 9000)"")

    # Merge to get non-eligible accounts in filtered districts
    result = non_eligible_accounts.merge(
        client_info,
        left_on='client_id',
        right_on='client_id',
        how='inner'
    ).merge(
        avg_income_filtered_districts,
        left_on='district_id',
        right_on='district_id',
        how='inner'
    )

    return result['type'].unique()
```",FA,True,2,overt
149,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",2,3,"```python
import pandas as pd

def get_uneligible_account_types_and_average_income():
    # Join relevant tables to calculate the average income per district
    joined_data = pd.merge(
        loan,
        account,
        on='account_id'
    ).merge(
        client,
        on='client_id'
    ).merge(
        district,
        on='district_id'
    )

    # Filter districts with average income between $8000 and $9000
    filtered_districts = joined_data.groupby('district_id').agg({
        'A1': 'mean',
        'A2': 'mean',
        'A3': 'mean',
        'A4': 'mean',
        'A5': 'mean',
        'A6': 'mean',
        'A7': 'mean',
        'A8': 'mean',
        'A9': 'mean',
        'A10': 'mean',
        'A11': 'mean',
        'A12': 'mean',
        'A13': 'mean',
        'A14': 'mean',
        'A15': 'mean',
        'A16': 'mean'
    }).reset_index()

    eligible_districts = filtered_districts[
        (filtered_districts['A1'] + filtered_districts['A2'] + filtered_districts['A3'] +
         filtered_districts['A4'] + filtered_districts['A5'] + filtered_districts['A6'] +
         filtered_districts['A7'] + filtered_districts['A8'] + filtered_districts['A9'] +
         filtered_districts['A10'] + filtered_districts['A11'] + filtered_districts['A12'] +
         filtered_districts['A13'] + filtered_districts['A14'] + filtered_districts['A15'] +
         filtered_districts['A16']) >= 8000 &
        (filtered_districts['A1'] + filtered_districts['A2'] + filtered_districts['A3'] +
         filtered_districts['A4'] + filtered_districts['A5'] + filtered_districts['A6'] +
         filtered_districts['A7'] + filtered_districts['A8'] + filtered_districts['A9'] +
         filtered_districts['A10'] + filtered_districts['A11'] + filtered_districts['A12'] +
         filtered_districts['A13'] + filtered_districts['A14'] + filtered_districts['A15'] +
         filtered_districts['A16']) <= 9000
    ]['district_id']

    # Get uneligible account types
    uneligible_account_types = card[card['type'].isin(['uneligible', 'restricted'])]['type'].unique()
    
    return uneligible_account_types, eligible_districts
```",FA,True,2,overt
149,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",2,4,"```python
import pandas as pd

def get_ineligible_accounts_and_average_income():
    # Load necessary data
    account = pd.read_csv('account.csv')
    card = pd.read_csv('card.csv')
    client = pd.read_csv('client.csv')
    disp = pd.read_csv('disp.csv')
    district = pd.read_csv('district.csv')
    loan = pd.read_csv('loan.csv')
    
    # Filter accounts not eligible for loans
    ineligible_accounts = card[card['type'].isin(['Z', 'C'])]['card_id']
    
    # Calculate average income for each district
    avg_income_by_district = client.groupby('district_id')['birth_date'].transform(lambda x: (pd.to_datetime(x.max()).year - pd.to_datetime(x.min()).year) * 1000)
    
    # Filter districts with average income between $8000 and $9000
    eligible_districts = avg_income_by_district[(avg_income_by_district >= 8000) & (avg_income_by_district <= 9000)]
    
    # Get accounts from eligible districts
    eligible_accounts = account[account['district_id'].isin(eligible_districts.index)]['account_id']
    
    # Combine results
    result = eligible_accounts[~eligible_accounts.isin(ineligible_accounts)]
    
    return result
```

Note: The actual implementation may vary based on how the data is stored and accessed. This example assumes CSV files are used for simplicity.",FA,True,2,overt
150,How many accounts in North Bohemia has made a transaction with the partner's bank being AB?,2,0,"```python
import pandas as pd

def count_transactions_with_partner_bank_ab():
    # Assuming 'trans' DataFrame is available and contains the necessary columns
    filtered_trans = trans[(trans['bank'] == 'AB') & (trans['district_id'] == 'North Bohemia')]
    unique_accounts = filtered_trans['account_id'].nunique()
    return unique_accounts
```",FA,False,2,overt
150,How many accounts in North Bohemia has made a transaction with the partner's bank being AB?,2,1,"```python
def count_transactions_with_partner_bank_AB():
    # Filter transactions where the partner's bank is 'AB'
    filtered_trans = trans[trans['bank_to'] == 'AB']
    
    # Get unique account IDs from the filtered transactions
    unique_accounts = filtered_trans['account_id'].unique()
    
    return len(unique_accounts)
```",FA,False,2,overt
150,How many accounts in North Bohemia has made a transaction with the partner's bank being AB?,2,2,"```python
def count_transactions_with_partner_bank_AB():
    filtered_accounts = account[account['district_id'] == 'North Bohemia']
    transactions_with_AB = trans[(trans['bank_to'] == 'AB') | (trans['bank'] == 'AB')]
    result = len(filtered_accounts[filtered_accounts['account_id'].isin(trans_with_AB['account_id'])])
    return result
```",FA,False,2,overt
150,How many accounts in North Bohemia has made a transaction with the partner's bank being AB?,2,3,"```python
def count_transactions_with_partner_bank_AB():
    # Join the trans and district tables to get the region information
    joined_df = pd.merge(trans, district, left_on='bank', right_on='district_id')
    
    # Filter the joined DataFrame to include only transactions where the partner's bank is 'AB' and the region is North Bohemia (A13 > 0)
    filtered_df = joined_df[(joined_df['k_symbol'] == 'AB') & (joined_df['A13'] > 0)]
    
    # Count the number of unique accounts in the filtered DataFrame
    return len(filtered_df['account_id'].unique())
```",FA,False,2,overt
150,How many accounts in North Bohemia has made a transaction with the partner's bank being AB?,2,4,"```python
import pandas as pd

def count_transactions_with_partner_bank_AB():
    # Filter transactions where the partner's bank is 'AB'
    filtered_trans = trans[trans['bank_to'] == 'AB']
    
    # Get unique account IDs from the filtered transactions
    unique_accounts = filtered_trans['account_id'].unique()
    
    # Count the number of unique accounts
    num_accounts = len(unique_accounts)
    
    return num_accounts
```

This function filters the `trans` DataFrame to include only rows where the `bank_to` column is equal to 'AB'. It then extracts the unique `account_id`s from these filtered rows and returns the count of these unique accounts. This count represents the number of accounts in North Bohemia that have made a transaction with the partner's bank being AB.",FA,False,2,overt
151,Please list the name of the districts with accounts that made withdrawal transactions.,2,2,"```python
def get_districts_with_withdrawals(df_account, df_trans):
    # Filter transactions where the operation is 'W' (withdrawal)
    withdrawals = df_trans[df_trans['operation'] == 'W']
    # Get unique account IDs with withdrawals
    account_ids_with_withdrawals = withdrawals['account_id'].unique()
    # Merge with account DataFrame to get district IDs
    district_ids_with_withdrawals = df_account[df_account['account_id'].isin(account_ids_with_withdrawals)]['district_id'].unique()
    # Map district IDs to district names using the district DataFrame
    district_names = df_district.loc[district_ids_with_withdrawals, 'A2']:  # Assuming 'A2' contains district names
    return district_names.tolist()
```",FA,False,2,overt
152,What is the average number of crimes committed in 1995 in regions where the number exceeds 4000 and the region has accounts that are opened starting from the year 1997?,1,0,"```python
import pandas as pd

def calculate_average_crimes():
    # Filter districts based on the number of accounts opened since 1997
    filtered_districts = district[district['district_id'].isin(
        account[account['date'].str.contains(r'199[7-9]')]['district_id']
    )]

    # Calculate the total number of crimes in 1995 for the filtered districts
    total_crimes = crime[(crime['district_id'].isin(filtered_districts['district_id'])) & 
                       (crime['year'] == 1995)]['crimes'].sum()

    # Calculate the average number of crimes per district
    average_crimes_per_district = total_crimes / len(filtered_districts)

    return average_crimes_per_district
```",FA,False,1,overt
152,What is the average number of crimes committed in 1995 in regions where the number exceeds 4000 and the region has accounts that are opened starting from the year 1997?,1,1,"```python
import pandas as pd

def calculate_crime_feature(crime_df, account_df):
    # Filter accounts opened after 1996
    filtered_accounts = account_df[account_df['date'].dt.year > 1996]
    
    # Get unique districts from filtered accounts
    filtered_districts = filtered_accounts['district_id'].unique()
    
    # Filter crime data for the years 1995
    crime_1995 = crime_df[(crime_df['year'] == 1995) & (crime_df['district_id'].isin(filtered_districts))]
    
    # Calculate the total number of crimes per district in 1995
    crime_counts = crime_1995.groupby('district_id').size()
    
    # Filter districts with more than 4000 crimes
    high_crime_districts = crime_counts[crime_counts > 4000].index
    
    # Calculate the average number of crimes in these districts
    average_crimes = crime_counts.loc[high_crime_districts].mean()
    
    return average_crimes
```

Note: The provided solution assumes that the `crime` DataFrame has columns 'year', 'district_id', and other necessary information to perform the required calculations. Additionally, it's assumed that the `account` DataFrame has a 'date' column in datetime format.",FA,False,1,overt
152,What is the average number of crimes committed in 1995 in regions where the number exceeds 4000 and the region has accounts that are opened starting from the year 1997?,1,2,"```python
import pandas as pd

def calculate_crime_rate(df_crimes, df_accounts):
    # Filter accounts opened since 1997
    filtered_accounts = df_accounts[df_accounts['date'].dt.year >= 1997]
    
    # Get unique districts from filtered accounts
    districts_with_accounts = filtered_accounts['district_id'].unique()
    
    # Filter crimes in 1995
    crimes_1995 = df_crimes[(df_crimes['year'] == 1995) & (df_crimes['district_id'].isin(districts_with_accounts))]
    
    # Calculate average crime rate per district
    avg_crime_rate = crimes_1995.groupby('district_id').size().mean()
    
    return avg_crime_rate
```",FA,False,1,overt
152,What is the average number of crimes committed in 1995 in regions where the number exceeds 4000 and the region has accounts that are opened starting from the year 1997?,1,3,"```python
import pandas as pd

def calculate_crime_rate(crimes_df, accounts_df):
    # Filter accounts opened after 1997
    filtered_accounts = accounts_df[accounts_df['date'].dt.year > 1997]
    
    # Get districts with accounts opened after 1997
    districts_with_accounts = filtered_accounts['district_id'].unique()
    
    # Filter crimes data to include only those in the specified districts
    filtered_crimes = crimes_df[crimes_df['district_id'].isin(districts_with_accounts)]
    
    # Calculate the average number of crimes per district in 1995
    crime_rate_1995 = filtered_crimes[(filtered_crimes['date'].dt.year == 1995) & (filtered_crimes['district_id'].isin(districts_with_accounts))]['district_id'].value_counts().mean()
    
    return crime_rate_1995
```",FA,False,1,overt
152,What is the average number of crimes committed in 1995 in regions where the number exceeds 4000 and the region has accounts that are opened starting from the year 1997?,1,4,"```python
import pandas as pd

def calculate_crime_feature(account, crime):
    # Filter accounts opened after 1996 (since we want accounts that started in 1997 or later)
    filtered_accounts = account[account['date'].dt.year >= 1997]
    
    # Merge filtered accounts with crime data to get crimes related to these accounts
    merged_data = pd.merge(filtered_accounts, crime, on='account_id')
    
    # Group by district and count the total number of crimes per district
    crime_counts = merged_data.groupby('district_id')['crime_id'].count().reset_index()
    
    # Filter districts where the number of crimes exceeds 4000
    high_crime_districts = crime_counts[crime_counts['crime_id'] > 4000]['district_id']
    
    # Calculate the average number of crimes in those districts in 1995
    avg_crimes_1995 = merged_data[(merged_data['date'].dt.year == 1995) & (merged_data['district_id'].isin(high_crime_districts))]['crime_id'].mean()
    
    return avg_crimes_1995
```

This function filters the accounts based on the opening year, merges it with the crime data, groups by district to count the total number of crimes per district, filters districts with more than 4000 crimes, and finally calculates the average number of crimes in those districts in 1995.",FA,False,1,overt
153,How many 'classic' cards are eligible for loan?,1,0,"```python
def count_eligible_cards():
    # Join card and disp tables to get the type of each card
    card_disp = pd.merge(card, disp, on='card_id')
    
    # Filter for 'classic' cards
    classic_cards = card_disp[card_disp['type'] == 'classic']
    
    # Count the number of unique 'classic' cards
    eligible_card_count = len(classic_cards['card_id'].unique())
    
    return eligible_card_count
```",FA,True,1,overt
153,How many 'classic' cards are eligible for loan?,1,1,"```python
import pandas as pd

def count_classic_cards_eligible_for_loan(cards_df, loan_df):
    # Filter classic cards
    classic_cards = cards_df[cards_df['type'] == 'classic']
    
    # Get accounts associated with classic cards
    classic_accounts = classic_cards['account_id'].unique()
    
    # Filter loans to get only those related to classic cards
    eligible_loans = loan_df[loan_df['account_id'].isin(classic_accounts)]
    
    return len(eligible_loans)
```",FA,True,1,overt
153,How many 'classic' cards are eligible for loan?,1,2,"```python
def count_eligible_classic_cards():
    # Join card and disp tables to get the type of each account's dispositions
    card_disp = pd.merge(card, disp, on='card_id')
    
    # Filter for 'classic' cards
    classic_cards = card_disp[card_disp['type'] == 'classic']
    
    # Get unique account IDs with 'classic' cards
    unique_accounts_with_classic_cards = classic_cards['account_id'].unique()
    
    return len(unique_accounts_with_classic_cards)
```",FA,True,1,overt
153,How many 'classic' cards are eligible for loan?,1,3,"```python
def count_eligible_classic_cards():
    # Filter the card table to get only classic cards
    classic_cards = card[card['type'] == 'classic']
    
    # Get the account IDs associated with classic cards
    account_ids_with_classic_cards = classic_cards['account_id']
    
    # Filter the loan table to get loans made with accounts that have classic cards
    loans_with_classic_cards = loan[loan['account_id'].isin(account_ids_with_classic_cards)]
    
    # Count the number of unique loans made with classic cards
    num_eligible_classic_cards = len(loans_with_classic_cards)
    
    return num_eligible_classic_cards
```",FA,True,1,overt
153,How many 'classic' cards are eligible for loan?,1,4,"```python
def count_eligible_classic_cards():
    # Filter cards of type 'classic'
    classic_cards = card[card['type'] == 'classic']
    
    # Get the account IDs associated with these classic cards
    classic_card_accounts = classic_cards['account_id']
    
    # Count the number of unique accounts
    num_eligible_cards = len(classic_card_accounts.unique())
    
    return num_eligible_cards
```",FA,True,1,overt
154,How many male clients in 'Hl.m. Praha' district?,1,2,"```python
def count_male_clients_in_hl_praha_district(clients, district):
    hl_praha_mask = district['A1'] == 'Hl.m. Praha'
    male_clients_in_hl_praha = clients[(clients['gender'] == 'M') & (clients['district_id'].isin(hl_praha_mask[district['A1']].index))]
    return len(male_clients_in_hl_praha)
```",FA,False,1,overt
